gbifID;countryCode;locality;stateProvince;individualCount;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;eventDate;year;month;day;rightsHolder
4527486468;EC;Chiro Apaika;;1;-0.832;-75.9173;;9/21/2023;2023;9;21;Ministerio del Ambiente, Agua y Transición Ecológica
4527486430;EC;Añangu;;1;-0.5274;-76.3797;;11/11/2020;2020;11;11;Ministerio del Ambiente, Agua y Transición Ecológica
4527486413;EC;Tiputini;;1;-0.8262;-75.6135;;9/2/2022;2022;9;2;Ministerio del Ambiente, Agua y Transición Ecológica
4527486265;EC;Chiro Apaika;;1;-0.8513;-75.9254;;10/16/2021;2021;10;16;Ministerio del Ambiente, Agua y Transición Ecológica
4527486179;EC;CHIRO APAIKA;;1;-0.7276;-75.917;;3/22/2023;2023;3;22;Ministerio del Ambiente, Agua y Transición Ecológica
4527486126;EC;Tambococha;;1;-1.1059;-75.492;;3/10/2022;2022;3;10;Ministerio del Ambiente, Agua y Transición Ecológica
4527486109;EC;Chiro Apaika;;1;-0.7203;-75.9136;;4/13/2020;2020;4;13;Ministerio del Ambiente, Agua y Transición Ecológica
4527486091;EC;Tambococha;;1;-0.9727;-75.4479;;8/14/2023;2023;8;14;Ministerio del Ambiente, Agua y Transición Ecológica
4527485991;EC;Tambococha;;1;-0.9797;-75.4259;;10/5/2023;2023;10;5;Ministerio del Ambiente, Agua y Transición Ecológica
4527485970;EC;Chiro Apaika;;1;-0.7655;-75.9059;;4/19/2022;2022;4;19;Ministerio del Ambiente, Agua y Transición Ecológica
4527485837;EC;Maxus;;1;-0.6799;-76.4024;;3/24/2021;2021;3;24;Ministerio del Ambiente, Agua y Transición Ecológica
4527485769;EC;Tambococha;;1;-1.0531;-75.4632;;10/23/2021;2021;10;23;Ministerio del Ambiente, Agua y Transición Ecológica
4527485608;EC;Chiro apaika;;1;-0.6632;-75.9188;;8/1/2022;2022;8;1;Ministerio del Ambiente, Agua y Transición Ecológica
4527485579;EC;Añangu;;1;-0.5285;-76.3883;;8/2/2021;2021;8;2;Ministerio del Ambiente, Agua y Transición Ecológica
4527485544;EC;Maxus;;1;-0.6869;-76.4116;;9/1/2021;2021;9;1;Ministerio del Ambiente, Agua y Transición Ecológica
4527485527;EC;Chiro Apaika;;1;-0.7247;-75.9165;;11/15/2022;2022;11;15;Ministerio del Ambiente, Agua y Transición Ecológica
4527485517;EC;Chiro Apaika;;1;-0.7701;-75.9059;;7/12/2023;2023;7;12;Ministerio del Ambiente, Agua y Transición Ecológica
4525328296;BZ;;Belize;1;17.320643;-88.594024;30748;2024-02-17T12:49:37;2024;2;17;lukehelms
4525263452;MX;;Oaxaca;1;16.804495;-96.221631;30780;2024-01-01T05:42;2024;1;1;Eugenio Padilla
4525262704;CO;;Putumayo;1;0.823673;-76.742592;31449;2024-01-30T18:09;2024;1;30;Savimbo
4525163724;CO;;Putumayo;1;0.805957;-76.707713;31449;2024-02-03T00:47;2024;2;3;Savimbo
4525151573;CO;;Putumayo;1;0.889359;-76.708467;31449;2024-01-19T03:07;2024;1;19;Savimbo
4525092939;CO;;Putumayo;1;0.943394;-76.866268;31449;2024-01-28T16:37;2024;1;28;Savimbo
4525057725;EC;;Sucumbios;1;0.201316;-77.345075;31451;2024-01-14T15:10;2024;1;14;Savimbo
4525010759;CR;;Puntarenas;1;8.466594;-83.565366;31279;2024-02-06T09:51;2024;2;6;Dan
4524969807;EC;;Orellana;1;-0.444534;-77.474074;31451;2024-01-28T14:52:39;2024;1;28;Sarah Lamond
4522806561;BR;;Mato Grosso;1;-17.20125;-56.693754;30748;2022-07-13T23:35;2022;7;13;Brandon Sideleau
4522685407;BR;;Goiás;1;-16.904001;-48.517231;30780;2024-02-08T09:00;2024;2;8;Beatriz Serradourada
4522659952;MX;;Quintana Roo;1;19.152366;-88.178077;30598;2024-02-08T10:45:31;2024;2;8;Nathan Zárate
4519309514;CO;;Putumayo;1;0.960953;-76.69257;31449;2023-12-29T20:56;2023;12;29;Savimbo
4519275563;CO;;Putumayo;1;0.885454;-76.673042;31449;2024-01-13T18:18;2024;1;13;Savimbo
4519273086;CO;;Putumayo;1;0.925603;-76.637928;31449;2024-01-20T22:05;2024;1;20;Savimbo
4519233167;CO;;Putumayo;1;0.910271;-76.688666;31449;2024-01-13T09:20;2024;1;13;Savimbo
4519232223;EC;;Orellana;1;-0.725305;-76.052182;31450;2024-02-01T07:49:44;2024;2;1;graceorion5
4519176745;AR;;Corrientes;1;-28.264893;-57.564141;29631;2024-01-29T18:10:42;2024;1;29;Leandro Vásquez
4519115479;BR;;Mato Grosso;1;-16.367229;-56.712206;30826;2022-10-08T18:19;2022;10;8;Chris G Earley
4519114942;GF;;Saint-Laurent-du-Maroni;1;3.81183;-54.045554;31415;2021-11-11T01:49;2021;11;11;Théo Bourgoin
4519096374;BR;;Mato Grosso;1;-17.273413;-56.649538;30748;2022-10-10T08:44;2022;10;10;Chris G Earley
4516917295;EC;;Sucumbios;1;0.288757;-77.2885;31451;2024-01-23T13:50;2024;1;23;Savimbo
4516900374;BR;;Mato Grosso;1;-17.286769;-56.658197;30748;2023-09-10T06:40:05;2023;9;10;djcooker
4516894492;BR;;Amazonas;1;-2.387029;-61.043858;31438;2024-01-15T04:50:53;2024;1;15;Jenny Sweatt
4516817712;MX;;Quintana Roo;1;21.187451;-86.966734;30415;2024-01-14T08:31;2024;1;14;panganiba
4516813551;BR;;Mato Grosso;1;-17.239688;-56.610233;30748;2024-01-19T08:26;2024;1;19;Eduardo Simioni
4516799770;EC;;Sucumbios;1;0.280803;-77.324106;31451;2024-01-21T23:09;2024;1;21;Savimbo
4516794281;CO;;Putumayo;1;0.816763;-76.604356;31449;2020-01-13T00:15;2020;1;13;Savimbo
4516776613;CO;;Putumayo;1;0.978641;-76.787103;31449;2020-01-13T00:15;2020;1;13;Savimbo
4516724282;EC;;Zamora Chinchipe;1;-4.150345;-78.725788;31411;2023-08-09T14:54;2023;8;9;jorgebrito
4516406372;EC;;Sucumbios;1;0.287624;-77.366804;31451;2024-01-01T10:19;2024;1;1;Savimbo
4516394999;CO;;Putumayo;1;0.95228;-76.897889;31449;2020-02-01T16:51;2020;2;1;Savimbo
4516385848;GT;;Petén;1;17.295928;-89.74276;30748;2024-01-26T06:48;2024;1;26;Joachim Bertrands
4512433383;CO;;Putumayo;1;0.867459;-76.929227;31449;2020-02-01T17:04;2020;2;1;Savimbo
4512433380;CO;;Putumayo;1;0.803278;-76.855356;31449;2020-01-01T14:49;2020;1;1;Savimbo
4512348232;CO;;Putumayo;1;0.945401;-76.848096;31449;2020-02-02T22:05;2020;2;2;Savimbo
4512188074;GT;;Petén;1;17.240507;-90.243682;30748;2024-01-07T09:20;2024;1;7;Cornelio Chablé
4512043193;GT;;Petén;1;17.28438;-89.95942;30748;2023-10-11T16:03:39;2023;10;11;josebarrientos
4510388349;GT;;Petén;1;17.377023;-90.384093;30748;2024-01-05T10:00:56;2024;1;5;Cornelio Chablé
4510157006;BR;;Mato Grosso;1;-17.399879;-56.721052;30748;2023-10-19T17:17;2023;10;19;Victoria Ho
4507651867;MX;;Quintana Roo;1;18.450147;-89.13778;30649;2023-02-08T15:41;2023;2;8;Juan Cruzado Cortés
4506532010;BR;;Mato Grosso;1;-17.308048;-56.623208;30748;2023-08-16T11:47;2023;8;16;Antonio Rodriguez Sinovas
4506523957;BR;;Mato Grosso;1;-17.346622;-56.68061;30748;2023-08-16T08:32;2023;8;16;Antonio Rodriguez Sinovas
4506486040;CO;;Putumayo;1;0.829364;-76.705376;31449;2023-11-30T22:35;2023;11;30;Savimbo
4506461423;BR;;Bahia;1;-10.227008;-41.457444;31199;5/31/2022;2022;5;31;Natan de Freitas
4506351076;BR;;Mato Grosso;1;-17.241924;-56.661031;30748;2023-08-16T15:42;2023;8;16;Antonio Rodriguez Sinovas
4506295408;GT;;Petén;1;17.244883;-89.790338;30748;2023-12-15T12:35:24;2023;12;15;Cornelio Chablé
4500889974;BO;;Santa Cruz;1;-16.011524;-61.94173;30841;2023-10-07T13:52;2023;10;7;Royle Safaris
4500881953;PE;;Madre de Dios;1;-12.040043;-71.237207;31104;2023-10-03T06:06;2023;10;3;jidean
4500861961;BO;;Santa Cruz;1;-16.082826;-61.978202;30841;2023-10-06T13:52;2023;10;6;Royle Safaris
4500861551;MX;;Nayarit;1;22.386164;-105.522915;30298;2023-03-04T17:08;2023;3;4;BlueMx Mangrove A.C.
4500814893;PE;;Madre de Dios;1;-11.820245;-71.335642;31115;2023-10-01T06:37;2023;10;1;jidean
4500811031;BO;;Santa Cruz;1;-16.099603;-61.901005;30841;2023-10-06T06:33;2023;10;6;Royle Safaris
4500796236;BR;;Mato Grosso do Sul;1;-19.720167;-56.961198;30545;2023-09-27T16:47:17;2023;9;27;carinber
4500788902;BO;;Santa Cruz;1;-16.098315;-61.832191;30841;2023-10-05T19:20;2023;10;5;Royle Safaris
4500626240;BR;;Mato Grosso do Sul;1;-22.938447;-53.725375;30237;2023-12-16T17:17:06;2023;12;16;Alan Hentz
4500587017;BO;;Santa Cruz;1;-18.5023;-61.270514;30649;2023-10-10T15:46;2023;10;10;Royle Safaris
4500578495;CO;;Putumayo;1;0.90205;-76.640347;31449;2023-11-24T01:11;2023;11;24;Savimbo
4500541029;GT;;Petén;1;17.077102;-89.967162;30764;2023-12-12T08:58:12;2023;12;12;sol_mar
4500453959;BR;;Mato Grosso;1;-17.390324;-56.64184;30748;2022-07-31T18:22;2022;7;31;Adrien Jailloux
4499849983;EC;;;1;-0.603673;-78.237107;;2020-01-07T00:00;2020;1;7;Ministerio del Ambiente, Agua y Transición Ecológica
4499848012;EC;;;1;-0.385867;-78.17682;;2020-11-18T00:00;2020;11;18;Ministerio del Ambiente, Agua y Transición Ecológica
4499847337;EC;;;1;-0.392878;-78.199041;;2020-10-23T00:00;2020;10;23;Ministerio del Ambiente, Agua y Transición Ecológica
4499845476;EC;;;1;-0.76537;-77.821473;;2020-11-10T00:00;2020;11;10;Ministerio del Ambiente, Agua y Transición Ecológica
4465727985;BO;;Santa Cruz;1;-16.180885;-61.908251;30841;2022-10-24T12:01;2022;10;24;Royle Safaris
4465682896;AR;;Chaco;1;-25.165194;-60.804795;30003;2023-11-14T12:13:57;2023;11;14;Tomás Tamagno
4465672743;AR;;Chaco;1;-25.020124;-60.913108;30003;2023-11-17T09:06:54;2023;11;17;Tomás Tamagno
4465498917;BZ;;Cayo;1;17.101051;-88.532134;30764;2023-12-07T10:13:28;2023;12;7;Joseph C Whittaker
4465442227;BR;;Mato Grosso do Sul;1;-19.941277;-56.261468;30527;2023-12-07T18:40:43;2023;12;7;Pedro Igor Monteiro
4463077390;EC;Costa Sur del Ecuador, 17 Km al norte de General Villamil;Guayas;1;-2.55311;-80.49254;;5/10/2022;2022;5;10;Prefectura del Guayas - Gestion Ambiental
4458725972;GT;;Petén;1;17.402584;-89.23416;30732;2023-12-02T10:09:39;2023;12;2;josebarrientos
4458486082;GT;;Petén;1;17.556213;-89.206131;30732;2023-12-02T11:37:10;2023;12;2;josebarrientos
4454033518;CO;;Putumayo;1;0.902106;-76.98817;31449;2023-07-20T10:00;2023;7;20;Savimbo
4454014848;EC;;Sucumbios;1;0.279266;-77.355827;31451;2023-11-06T18:23;2023;11;6;Savimbo
4453815498;EC;;Sucumbios;1;0.337999;-77.243694;31451;2023-10-23T15:29;2023;10;23;Savimbo
4453734285;EC;;Sucumbios;1;0.341626;-77.228153;31451;2023-10-29T07:59;2023;10;29;Savimbo
4442692433;GT;;Petén;1;17.222639;-90.257199;30748;2023-11-13T10:54:23;2023;11;13;Cornelio Chablé
4442578765;PY;;Alto Paraguay;1;-20.134521;-61.576541;30508;2021-07-25T17:22;2021;7;25;Edgar Romero
4442491469;BR;;Mato Grosso;1;-16.273118;-56.745643;30826;2023-10-17T03:41;2023;10;17;dudleyheins
4440890805;GT;;Petén;1;17.558885;-89.339723;30732;2023-10-26T08:57;2023;10;26;josebarrientos
4440610506;MX;;Quintana Roo;1;20.914022;-87.198348;30434;2022-01-04T08:42;2022;1;4;Sebastián de Jesús Herrera Buenfil
4440602285;CO;;Putumayo;1;0.963088;-76.710574;31449;2023-10-27T22:41;2023;10;27;Savimbo
4439035485;EC;;Orellana;1;-0.671614;-76.279246;31450;2023-10-27T14:31;2023;10;27;Manuel Ruedi
4438832827;BO;;Santa Cruz;1;-16.140178;-61.848616;30841;2022-10-15T16:02;2022;10;15;Royle Safaris
4438748195;GT;;Petén;1;17.502102;-89.30233;30732;2023-10-25T14:34:14;2023;10;25;Cornelio Chablé
4438734771;BO;;Santa Cruz;1;-16.013659;-61.9573;30841;2022-10-11T16:02;2022;10;11;Royle Safaris
4438689809;BO;;Santa Cruz;1;-16.055868;-61.988316;30841;2022-08-16T16:02;2022;8;16;Royle Safaris
4438645284;EC;;Orellana;1;-0.670883;-76.286263;31450;2023-10-27T07:33:17;2023;10;27;Tommy Andriollo
4436478645;GT;;Petén;1;17.596811;-89.390187;30732;2023-10-25T13:24:09;2023;10;25;Cornelio Chablé
4436469336;GT;;Petén;1;17.595686;-89.278529;30732;2023-10-25T13:22:35;2023;10;25;Cornelio Chablé
4436468630;GT;;Petén;1;17.526562;-89.152075;30732;2023-10-26T12:16:18;2023;10;26;Cornelio Chablé
4436436551;CO;;Putumayo;1;0.986347;-76.684332;31449;2023-07-31T03:09;2023;7;31;Savimbo
4436402511;CO;;Putumayo;1;0.997402;-76.699254;31449;2023-06-04T02:45;2023;6;4;Savimbo
4436398004;BR;;Mato Grosso;1;-16.212443;-56.640733;30826;2023-10-30T14:06:46;2023;10;30;taniousha
4436394913;GT;;Petén;1;17.505023;-89.21254;30732;2023-10-25T14:59:07;2023;10;25;josebarrientos
4436336805;MX;;Jalisco;1;20.224354;-105.24115;30490;2023-05-19T01:54;2023;5;19;hectorlopez02
4436273153;GT;;Petén;1;17.402707;-89.309003;30732;2023-10-25T15:37:05;2023;10;25;josebarrientos
4436272390;BO;;El Beni;1;-14.048549;-66.922783;30981;2023-08-25T16:36;2023;8;25;guardianesdelrioyacuma
4436257759;GT;;Petén;1;17.572715;-89.212784;30732;2023-10-25T14:58:38;2023;10;25;Cornelio Chablé
4436216828;GT;;Petén;1;17.523173;-89.282126;30732;2023-10-25T15:00:29;2023;10;25;josebarrientos
4436184859;GT;;Petén;1;17.558365;-89.377954;30732;2023-10-25T15:38:48;2023;10;25;Cornelio Chablé
4436181024;GT;;Petén;1;17.537023;-89.341617;30732;2023-10-25T14:59:32;2023;10;25;josebarrientos
4436160990;BO;;El Beni;1;-14.148538;-66.831735;30981;2023-09-22T15:55;2023;9;22;guardianesdelrioyacuma
4436116359;BO;;El Beni;1;-14.00222;-66.851763;30981;2023-08-05T16:36;2023;8;5;guardianesdelrioyacuma
4436072113;MX;;Sinaloa;1;22.764001;-105.891624;30258;2022-04-21T17:50:17;2022;4;21;Sindy Monserrat Cortes Echeagaray
4436057255;BO;;El Beni;1;-14.133994;-66.988704;30981;2023-09-07T16:36;2023;9;7;guardianesdelrioyacuma
4432776554;EC;Gonzalo Pizarro;Sucumbios;1;0.012253;-77.411727;;12/21/2021;2021;12;21;Ministerio del Ambiente, Agua y Transición Ecolpogica
4432776523;EC;Gonzalo Pizarro;Sucumbios;1;-0.00084;-77.514212;;1/6/2022;2022;1;6;Ministerio del Ambiente, Agua y Transición Ecolpogica
4432776350;EC;Lago Agrio;Sucumbíos;1;0.107758;-76.851204;;1/14/2020;2020;1;14;Ministerio del Ambiente, Agua y Transición Ecolpogica
4432776325;EC;Gonzalo Pizarro;Sucumbios;1;-0.025176;-77.497689;;1/5/2022;2022;1;5;Ministerio del Ambiente, Agua y Transición Ecolpogica
4431292522;CR;;Puntarenas;1;10.307928;-84.75432;31199;2023-09-07T10:00;2023;9;7;seth_beaudreault
4431290546;CR;;Puntarenas;1;10.335011;-84.752421;31199;2023-08-02T13:51;2023;8;2;seth_beaudreault
4431276379;BO;;Santa Cruz;1;-18.56008;-61.222542;30649;2023-05-28T20:06;2023;5;28;nickofbolivia
4431262437;CR;;Puntarenas;1;10.323172;-84.713735;31199;2023-09-15T23:35;2023;9;15;seth_beaudreault
4431255512;CR;;Puntarenas;1;10.378098;-84.715788;31199;2023-08-17T06:00;2023;8;17;seth_beaudreault
4431232767;CR;;Puntarenas;1;10.241681;-84.688657;31199;2023-07-28T15:40;2023;7;28;seth_beaudreault
4431224232;BR;;Mato Grosso;1;-17.348732;-56.658549;30748;2023-06-17T10:26;2023;6;17;jasonlightnin
4431147213;BR;;Mato Grosso;1;-17.35306;-56.623433;30748;2023-10-20T11:13:40;2023;10;20;Glenn Barrett
4431106688;GT;;Petén;1;17.32014;-89.832762;30748;2023-10-11T16:13:08;2023;10;11;Cornelio Chablé
4431086142;CO;;Putumayo;1;0.967941;-76.719368;31449;2023-10-03T01:01;2023;10;3;Savimbo
4431035923;BR;;Mato Grosso;1;-17.311754;-56.706997;30748;2023-09-26T16:00;2023;9;26;Chris Payne
4431005747;GT;;Petén;1;17.592032;-89.814533;30732;2023-06-22T16:31:44;2023;6;22;luisjurez
4430788455;CR;;Puntarenas;1;10.239703;-84.744394;31199;2023-08-03T15:00;2023;8;3;seth_beaudreault
4430734189;BR;;Mato Grosso;1;-17.369622;-56.765627;30748;2023-06-17T10:26;2023;6;17;jasonlightnin
4430733860;CR;;Puntarenas;1;10.291615;-84.640117;31199;2023-07-22T06:32;2023;7;22;seth_beaudreault
4430601084;MX;;Jalisco;1;19.203384;-104.704854;30580;2023-07-20T19:48;2023;7;20;tamarindo1
4430577928;BR;;Mato Grosso do Sul;1;-17.207039;-56.746425;30748;2023-09-26T15:27;2023;9;26;Chris Payne
4430569011;BR;;Mato Grosso;1;-17.271672;-56.66766;30748;2023-09-26T16:50;2023;9;26;Chris Payne
4430558981;BR;;Mato Grosso;1;-17.323353;-56.66718;30748;2023-09-26T16:34;2023;9;26;Chris Payne
4430552666;GT;;Petén;1;17.325797;-89.921639;30748;2023-10-11T16:03:49;2023;10;11;Cornelio Chablé
4430524709;BR;;Mato Grosso;1;-17.394157;-56.619613;30748;2023-09-06T10:14;2023;9;6;dushenkov
4426886698;CO;Caño Coba;Santander;1;7.461782;-73.857602;;3/9/2022;2022;3;9;
4424491192;CR;;Limón;1;10.164605;-83.152311;31208;2023-10-01T10:29:25;2023;10;1;lola_crassulaceae_sp
4424487763;MX;;Yucatán;1;21.367907;-88.76506;30396;2023-10-10T08:49:24;2023;10;10;Allam H. Tzab Pech
4424205828;CR;;Limón;1;10.106577;-83.234848;31208;2023-10-04T05:53:18;2023;10;4;lola_crassulaceae_sp
4424105683;CO;;Putumayo;1;0.997949;-76.886515;31449;2023-08-18T08:52;2023;8;18;Savimbo
4421219177;BR;;Mato Grosso do Sul;1;-19.815699;-56.355683;30527;2023-08-22T16:11;2023;8;22;Adam Mallon
4421177709;BR;;Mato Grosso;1;-17.29127;-56.771689;30748;2023-09-28T13:22:26;2023;9;28;acouplewithoutborders
4421160652;MX;;Jalisco;1;20.260075;-105.205266;30490;2022-06-06T02:48;2022;6;6;hectorlopez02
4421116301;BR;;Mato Grosso do Sul;1;-19.877205;-56.332884;30527;2023-08-22T15:27;2023;8;22;Adam Mallon
4421035211;MX;;Jalisco;1;20.220337;-105.234558;30490;2023-01-13T04:07;2023;1;13;hectorlopez02
4420980019;GT;;Petén;1;17.325072;-89.620647;30748;2023-08-31T19:59:50;2023;8;31;cristelpineda
4420936706;CO;;Putumayo;1;0.999721;-76.687924;31449;2023-03-24T21:18;2023;3;24;Savimbo
4420800548;CO;;Putumayo;1;0.998133;-76.93639;31449;2023-01-12T18:12;2023;1;12;Savimbo
4420761106;MX;;Yucatán;1;21.322694;-88.497947;30396;2023-04-16T10:12;2023;4;16;Oscar Orlando Vazquez Piña
4417212621;CO;;Putumayo;1;0.801558;-76.923009;31449;2022-11-06T03:56;2022;11;6;Savimbo
4417199631;CO;;Putumayo;1;0.949738;-76.874997;31449;2023-01-16T13:13;2023;1;16;Savimbo
4417158690;CO;;Putumayo;1;0.840035;-76.689105;31449;2023-07-01T23:12;2023;7;1;Savimbo
4417090653;GT;;Petén;1;17.271701;-90.301581;30748;2023-09-21T09:05:37;2023;9;21;Cornelio Chablé
4417085648;CO;;Putumayo;1;0.852293;-76.738312;31449;2023-04-25T19:28;2023;4;25;Savimbo
4417084862;GT;;Petén;1;17.492701;-90.027778;30732;2023-09-20T15:13:12;2023;9;20;Cornelio Chablé
4417078493;CO;;Putumayo;1;0.954277;-76.648671;31449;2023-08-10T18:39;2023;8;10;Savimbo
4417046588;GT;;Petén;1;17.283559;-90.136247;30748;2023-09-21T10:59:18;2023;9;21;Cornelio Chablé
4417046587;GT;;Petén;1;17.308962;-90.009887;30748;2023-09-21T10:44:48;2023;9;21;Cornelio Chablé
4417016006;CO;;Putumayo;1;0.859799;-76.767839;31449;2023-07-08T21:25;2023;7;8;Savimbo
4416971941;CO;;Putumayo;1;0.937852;-76.815142;31449;2023-08-18T23:12;2023;8;18;Savimbo
4416925873;CO;;Putumayo;1;0.88526;-76.78689;31449;2023-07-20T05:07;2023;7;20;Savimbo
4416917549;BO;;Santa Cruz;1;-17.180589;-63.798562;34674;2023-09-15T17:31:59;2023;9;15;mplsnature
4416892659;BR;;Mato Grosso;1;-17.356344;-56.62449;30748;2023-08-02T07:52;2023;8;2;Irene Domhoff
4416876603;BR;;Mato Grosso;1;-17.229273;-56.649868;30748;2023-08-02T08:49;2023;8;2;Irene Domhoff
4416860205;CO;;Putumayo;1;0.851118;-76.763284;31449;2023-04-30T21:31;2023;4;30;Savimbo
4416852896;CO;;Putumayo;1;0.855256;-76.752824;31449;2023-01-08T21:07;2023;1;8;Savimbo
4416800278;CO;;Putumayo;1;0.967256;-76.961371;31449;2022-12-22T01:31;2022;12;22;Savimbo
4416724526;BR;;Mato Grosso;1;-17.264374;-56.675702;30748;2023-08-02T05:28;2023;8;2;Irene Domhoff
4416723761;CO;;Putumayo;1;0.991557;-76.931727;31449;2023-08-08T18:38;2023;8;8;Savimbo
4416711296;CO;;Putumayo;1;0.876107;-76.601907;31449;2023-07-19T23:19;2023;7;19;Savimbo
4416667533;BR;;Mato Grosso;1;-17.258264;-56.644137;30748;2022-08-05T08:33:13;2022;8;5;lkjohnson1
4416653875;BR;;Mato Grosso;1;-17.202497;-56.622366;30748;2023-08-01T14:21;2023;8;1;Irene Domhoff
4416639232;GT;;Petén;1;17.337597;-90.122393;30748;2023-09-21T11:25:30;2023;9;21;Cornelio Chablé
4414407362;BR;;Mato Grosso;1;-17.538554;-57.092408;30732;2023-08-29T16:06:33;2023;8;29;CRISTINA RAPPA
4414301681;BR;;Mato Grosso;1;-17.372339;-56.757689;30748;2023-08-30T13:32;2023;8;30;CRISTINA RAPPA
4414288598;BR;;Mato Grosso;1;-17.387533;-56.604388;30748;2023-08-20T05:59;2023;8;20;Adam Mallon
4414282863;BR;;Mato Grosso do Sul;1;-17.302323;-56.624779;30748;2023-08-23T03:53;2023;8;23;Henry Fabian
4414270281;BR;;Mato Grosso do Sul;1;-17.298632;-56.695357;30748;2023-08-23T07:33;2023;8;23;Henry Fabian
4414142068;BR;;Mato Grosso;1;-17.235004;-56.680556;30748;2023-08-19T13:53;2023;8;19;Adam Mallon
4414087429;BR;;Mato Grosso;1;-17.23373;-56.671936;30748;2022-08-05T11:19:34;2022;8;5;lkjohnson1
4414067100;GT;;Petén;1;17.365373;-90.336224;30748;2023-09-05T11:02:02;2023;9;5;Cornelio Chablé
4414048414;BR;;Mato Grosso do Sul;1;-17.384452;-56.745512;30748;2023-08-22T12:48;2023;8;22;Henry Fabian
4413986488;BR;;Mato Grosso;1;-15.621614;-56.013481;153574;2023-08-22T11:17;2023;8;22;Henry Fabian
4413967502;BR;;Mato Grosso;1;-17.382976;-56.621767;30748;2023-09-08T11:30:36;2023;9;8;petrahallbauer
4413964030;BR;;Mato Grosso;1;-17.39061;-56.758274;30748;2023-08-01T08:15;2023;8;1;Irene Domhoff
4413963704;CO;;Putumayo;1;0.813327;-76.700927;31449;2022-06-11T19:07;2022;6;11;Savimbo
4413934413;CO;;Putumayo;1;0.92772;-76.967973;31449;2023-01-16T13:14;2023;1;16;Savimbo
4413909284;BR;;Mato Grosso;1;-15.709009;-56.082664;153574;2023-08-22T12:12;2023;8;22;Henry Fabian
4413906180;BR;;Mato Grosso;1;-17.230625;-56.746383;30748;2023-08-22T13:14;2023;8;22;Henry Fabian
4413886802;MX;;Tabasco;1;17.329246;-91.555747;30748;2023-04-12T09:22;2023;4;12;carlosjimenezarano
4413852338;BR;;Mato Grosso;1;-17.29263;-56.61638;30748;2023-08-01T04:57;2023;8;1;Irene Domhoff
4413843735;CO;;Putumayo;1;0.964714;-76.70605;31449;2023-01-06T14:30;2023;1;6;Savimbo
4413823140;BR;;Mato Grosso;1;-17.32236;-56.744768;30748;2023-08-19T07:29;2023;8;19;Adam Mallon
4413706872;BR;;Mato Grosso do Sul;1;-17.334788;-56.61011;30748;2023-08-18T05:13;2023;8;18;Adam Mallon
4413671613;MX;;Tabasco;1;17.485388;-91.417687;30732;2023-04-12T09:22;2023;4;12;carlosjimenezarano
4413625829;BR;;Mato Grosso;1;-17.302957;-56.680894;30748;2023-08-18T07:52;2023;8;18;Adam Mallon
4407689377;BR;;Mato Grosso do Sul;1;-17.291445;-56.602508;30748;2023-07-30T10:13;2023;7;30;Rachel Kolokoff Hopper
4407678458;BR;;Mato Grosso;1;-17.338866;-56.779095;30748;2023-08-17T13:15;2023;8;17;Adam Mallon
4407545798;EC;;Pastaza;1;-1.590176;-78.000226;31446;2020-02-13T06:13;2020;2;13;wanderingstew
4407475639;BR;;Mato Grosso;1;-17.310611;-56.756032;30748;2023-08-17T13:41;2023;8;17;Adam Mallon
4407464415;BR;;Mato Grosso do Sul;1;-20.104684;-56.705835;30508;12/11/2022;2022;12;11;josieantonucci
4405506130;CO;;Putumayo;1;0.877459;-76.725493;31449;2023-04-07T11:48;2023;4;7;Savimbo
4405166093;BR;;Mato Grosso;1;-17.37062;-56.678313;30748;2023-08-01T17:30;2023;8;1;Nicolas Olejnik
4405109051;BR;;Mato Grosso;1;-17.207744;-56.784672;30748;2023-08-01T08:34;2023;8;1;Nicolas Olejnik
4405020770;MX;;Quintana Roo;1;18.553692;-89.042214;30649;2023-08-16T10:41:19;2023;8;16;J. Ismael Arellano Ciau
4400401886;GT;;Petén;1;17.200055;-89.613423;30748;2023-08-10T08:50:05;2023;8;10;Cornelio Chablé
4400327036;MX;;Zacatecas;1;22.130952;-103.459647;30318;2023-08-15T00:42;2023;8;15;josepineda
4400293910;BR;;Mato Grosso;1;-17.219915;-56.74519;30748;2022-11-15T11:21;2022;11;15;Royle Safaris
4400090557;BR;;Mato Grosso do Sul;1;-17.305427;-56.714045;30748;2022-11-16T11:21;2022;11;16;Royle Safaris
4400061556;BR;;Mato Grosso do Sul;1;-17.301573;-56.697316;30748;2022-11-21T11:21;2022;11;21;Royle Safaris
4400006733;MX;;Quintana Roo;1;18.463413;-89.147328;30649;2023-08-16T10:29:19;2023;8;16;J. Ismael Arellano Ciau
4399996777;MX;;Nayarit;1;21.6842;-105.407364;30357;2023-07-14T14:28;2023;7;14;nachovallarta
4177564496;MX;;Nayarit;1;21.620673;-105.495701;30357;2023-05-09T02:10;2023;5;9;nachovallarta
4177453640;MX;;Nayarit;1;21.763208;-105.486311;30357;2021-04-18T01:07;2021;4;18;nachovallarta
4177440433;BR;;Mato Grosso;1;-17.30934;-56.758104;30748;2023-07-24T19:16;2023;7;24;Manuel Ruedi
4177369817;MX;;Nayarit;1;21.612985;-105.567392;30357;2023-03-14T21:10;2023;3;14;nachovallarta
